OrderID,Order Year,Order Quarter,Order Month,Order Day,Customer Name,Customer Country,Customer City,ProductName,Product CategoryName,Quantity,UnitPrice in USD,Unit Discount in %,UnitCost in USD,Shipper Name,Freight Cost (Paid by Customer),Latitude of City,Longitude of City,Code
10416,2016,Qtr 3,July,13,The Corner Store,United States,Eugene,Lightweight Sandals,Women's Footwear,20,18.74,0,16.14,World Wide Transports,1998.15,44.05,-123.0912,USA
10416,2016,Qtr 3,July,13,The Corner Store,United States,Eugene,Squash Shorts,Sportswear,20,9.38,0,7.4,World Wide Transports,1998.15,44.05,-123.0912,USA
10431,2015,Qtr 3,September,27,The Corner Store,United States,Eugene,Duck Trousers,Baby Clothes,50,17.9,0.25,16.34,World Wide Transports,1998.15,44.05,-123.0912,USA
10431,2015,Qtr 3,September,27,The Corner Store,United States,Eugene,Lundenhagen Boots,Men's Footwear,30,26.99,0.25,22.12,World Wide Transports,1998.15,44.05,-123.0912,USA
10431,2015,Qtr 3,September,27,The Corner Store,United States,Eugene,TieBreak Tennis shoes,Men's Footwear,50,25.37,0.25,19.35,World Wide Transports,1998.15,44.05,-123.0912,USA
10441,2015,Qtr 4,October,5,The Corner Store,United States,Eugene,Tracksuit,Sportswear,50,44.25,0,36.06,World Wide Transports,1998.15,44.05,-123.0912,USA
10447,2016,Qtr 2,May,11,The Corner Store,United States,Eugene,Atles Lussekofta,Men's Clothes,2,28.54,0,26.49,World Wide Transports,1998.15,44.05,-123.0912,USA
10447,2016,Qtr 2,May,11,The Corner Store,United States,Eugene,Squash Shorts,Sportswear,40,8.53,0,7.4,World Wide Transports,1998.15,44.05,-123.0912,USA
10447,2016,Qtr 2,May,11,The Corner Store,United States,Eugene,Stretch Pants,Women's Clothes,35,10.48,0,8.68,World Wide Transports,1998.15,44.05,-123.0912,USA
10513,2018,Qtr 1,February,17,The Corner Store,United States,Eugene,AAA Running Shoe,Sportswear,15,25.57,0.200000003,22.24,World Wide Transports,1998.15,44.05,-123.0912,USA
10513,2018,Qtr 1,February,17,The Corner Store,United States,Eugene,Basket Shoes,Sportswear,40,9.91,0.200000003,8.78,World Wide Transports,1998.15,44.05,-123.0912,USA
10513,2018,Qtr 1,February,17,The Corner Store,United States,Eugene,Riviera Swimsuit,Swimwear,50,17.99,0.200000003,15.12,World Wide Transports,1998.15,44.05,-123.0912,USA
10528,2015,Qtr 4,December,1,The Corner Store,United States,Eugene,Casual Boots,Sportswear,8,27.23,0.200000003,20.2,World Wide Transports,1998.15,44.05,-123.0912,USA
10528,2015,Qtr 4,December,1,The Corner Store,United States,Eugene,Desperado Jeans,Men's Clothes,3,29.37,0,21.1,World Wide Transports,1998.15,44.05,-123.0912,USA
10528,2015,Qtr 4,December,1,The Corner Store,United States,Eugene,Oyaki Kimono,Women's Clothes,9,10.66,0,8.96,World Wide Transports,1998.15,44.05,-123.0912,USA
10562,2016,Qtr 2,June,6,The Corner Store,United States,Eugene,Casual Boots,Sportswear,20,26.32,0.100000001,20.2,World Wide Transports,1998.15,44.05,-123.0912,USA
10562,2016,Qtr 2,June,6,The Corner Store,United States,Eugene,Lace Shoes,Sportswear,10,29.12,0.100000001,25.39,World Wide Transports,1998.15,44.05,-123.0912,USA
10589,2017,Qtr 1,January,28,The Corner Store,United States,Eugene,LA. Shorts,Swimwear,4,6.08,0,5.17,World Wide Transports,1998.15,44.05,-123.0912,USA
10598,2017,Qtr 1,February,7,The Corner Store,United States,Eugene,Atles Lussekofta,Men's Clothes,9,28.44,0,26.49,World Wide Transports,1998.15,44.05,-123.0912,USA
10598,2017,Qtr 1,February,7,The Corner Store,United States,Eugene,Tracksuit,Sportswear,50,41.49,0,36.06,World Wide Transports,1998.15,44.05,-123.0912,USA
10607,2017,Qtr 1,January,16,The Corner Store,United States,Eugene,Casual Boots,Sportswear,14,24.3,0,20.2,World Wide Transports,1998.15,44.05,-123.0912,USA
10607,2017,Qtr 1,January,16,The Corner Store,United States,Eugene,Duck Trousers,Baby Clothes,42,16.67,0,16.34,World Wide Transports,1998.15,44.05,-123.0912,USA
10607,2017,Qtr 1,January,16,The Corner Store,United States,Eugene,Oyaki Kimono,Women's Clothes,12,12.55,0,8.96,World Wide Transports,1998.15,44.05,-123.0912,USA
10607,2017,Qtr 1,January,16,The Corner Store,United States,Eugene,Runner Shoes,Children's Clothes,45,36.21,0,33.11,World Wide Transports,1998.15,44.05,-123.0912,USA
10607,2017,Qtr 1,January,16,The Corner Store,United States,Eugene,TieBreak Tennis shoes,Men's Footwear,100,24.36,0,19.35,World Wide Transports,1998.15,44.05,-123.0912,USA
10616,2017,Qtr 1,February,24,The Corner Store,United States,Eugene,Slip-on Shoes,Women's Footwear,14,40.11,0,34.17,World Wide Transports,1998.15,44.05,-123.0912,USA
10616,2017,Qtr 1,February,24,The Corner Store,United States,Eugene,US-Master Jeans,Men's Clothes,15,26.44,0.050000001,24.98,World Wide Transports,1998.15,44.05,-123.0912,USA
10617,2017,Qtr 1,February,24,The Corner Store,United States,Eugene,Rasta WCT,Sportswear,30,8.75,0.150000006,6.69,World Wide Transports,1998.15,44.05,-123.0912,USA
10644,2017,Qtr 1,March,21,The Corner Store,United States,Eugene,Deuce Shirt,Baby Clothes,4,25.96,0.100000001,22.09,World Wide Transports,1998.15,44.05,-123.0912,USA
10644,2017,Qtr 1,March,21,The Corner Store,United States,Eugene,Rodbye Troje,Baby Clothes,21,13,0.100000001,9.07,World Wide Transports,1998.15,44.05,-123.0912,USA
10644,2017,Qtr 1,March,21,The Corner Store,United States,Eugene,Summer Shorts,Swimwear,20,13.1,0,10.48,World Wide Transports,1998.15,44.05,-123.0912,USA
10656,2017,Qtr 2,June,30,The Corner Store,United States,Eugene,Kool Sunglasses,Children's Clothes,3,25.13,0.100000001,20.36,World Wide Transports,1998.15,44.05,-123.0912,USA
10656,2017,Qtr 2,June,30,The Corner Store,United States,Eugene,Lundenhagen Boots,Men's Footwear,6,23.73,0.100000001,22.12,World Wide Transports,1998.15,44.05,-123.0912,USA
10656,2017,Qtr 2,June,30,The Corner Store,United States,Eugene,Okkaba Skin Jackets,Women's Clothes,28,68.02,0.100000001,67.17,World Wide Transports,1998.15,44.05,-123.0912,USA
10657,2017,Qtr 1,March,31,The Corner Store,United States,Eugene,Duck Shirt,Baby Clothes,24,10.21,0,7.28,World Wide Transports,1998.15,44.05,-123.0912,USA
10657,2017,Qtr 1,March,31,The Corner Store,United States,Eugene,Game Over T-Shirt,Sportswear,30,4.82,0,4.44,World Wide Transports,1998.15,44.05,-123.0912,USA
10657,2017,Qtr 1,March,31,The Corner Store,United States,Eugene,Lundenhagen Boots,Men's Footwear,10,25.32,0,22.12,World Wide Transports,1998.15,44.05,-123.0912,USA
10657,2017,Qtr 1,March,31,The Corner Store,United States,Eugene,Rodbye Troje,Baby Clothes,45,12.98,0,9.07,World Wide Transports,1998.15,44.05,-123.0912,USA
10657,2017,Qtr 1,March,31,The Corner Store,United States,Eugene,Slip-on Shoes,Women's Footwear,45,40.21,0,34.17,World Wide Transports,1998.15,44.05,-123.0912,USA
10657,2017,Qtr 1,March,31,The Corner Store,United States,Eugene,Sumi Underwear,Women's Clothes,50,6.27,0,4.98,World Wide Transports,1998.15,44.05,-123.0912,USA
10681,2016,Qtr 4,December,19,The Corner Store,United States,Eugene,Basket Shoes,Sportswear,12,9.27,0.100000001,8.78,World Wide Transports,1998.15,44.05,-123.0912,USA
10681,2016,Qtr 4,December,19,The Corner Store,United States,Eugene,Squash Shorts,Sportswear,30,9.69,0.100000001,7.4,World Wide Transports,1998.15,44.05,-123.0912,USA
10681,2016,Qtr 4,December,19,The Corner Store,United States,Eugene,WFS Shoes,Women's Footwear,28,32.12,0,29.25,World Wide Transports,1998.15,44.05,-123.0912,USA
10714,2017,Qtr 2,May,18,The Corner Store,United States,Eugene,Lundenhagen Boots,Men's Footwear,50,27.95,0.25,22.12,World Wide Transports,1998.15,44.05,-123.0912,USA
10714,2017,Qtr 2,May,18,The Corner Store,United States,Eugene,Mr2 Trousers,Men's Clothes,30,17.42,0.25,16.17,World Wide Transports,1998.15,44.05,-123.0912,USA
10714,2017,Qtr 2,May,18,The Corner Store,United States,Eugene,Onesy Dress,Baby Clothes,12,43.46,0.25,37.17,World Wide Transports,1998.15,44.05,-123.0912,USA
10714,2017,Qtr 2,May,18,The Corner Store,United States,Eugene,Slip-on Shoes,Women's Footwear,18,34.48,0.25,34.17,World Wide Transports,1998.15,44.05,-123.0912,USA
10714,2017,Qtr 2,May,18,The Corner Store,United States,Eugene,TieBreak Tennis shoes,Men's Footwear,27,24.19,0.25,19.35,World Wide Transports,1998.15,44.05,-123.0912,USA
10720,2016,Qtr 4,December,22,The Corner Store,United States,Eugene,LA. Shorts,Swimwear,21,6.58,0,5.17,World Wide Transports,1998.15,44.05,-123.0912,USA
10749,2017,Qtr 2,June,16,The Corner Store,United States,Eugene,Borat Mankini Swimsuit,Men's Clothes,10,419.23,0,304.7,World Wide Transports,1998.15,44.05,-123.0912,USA
10749,2017,Qtr 2,June,16,The Corner Store,United States,Eugene,Rasta WCT,Sportswear,6,8.8,0,6.69,World Wide Transports,1998.15,44.05,-123.0912,USA
10749,2017,Qtr 2,June,16,The Corner Store,United States,Eugene,Slip-on Shoes,Women's Footwear,15,40.81,0,34.17,World Wide Transports,1998.15,44.05,-123.0912,USA
10756,2016,Qtr 4,November,21,The Corner Store,United States,Eugene,Cap,Sportswear,6,11.6,0.200000003,9.67,World Wide Transports,1998.15,44.05,-123.0912,USA
10756,2016,Qtr 4,November,21,The Corner Store,United States,Eugene,Deuce Shirt,Baby Clothes,21,25.54,0.200000003,22.09,World Wide Transports,1998.15,44.05,-123.0912,USA
10756,2016,Qtr 4,November,21,The Corner Store,United States,Eugene,Mehmet-Tröja,Baby Clothes,20,7.41,0.200000003,6.45,World Wide Transports,1998.15,44.05,-123.0912,USA
10756,2016,Qtr 4,November,21,The Corner Store,United States,Eugene,Tube Socks,Sportswear,20,2.15,0.200000003,1.65,World Wide Transports,1998.15,44.05,-123.0912,USA
10758,2016,Qtr 3,August,25,The Corner Store,United States,Eugene,Bike Helmet,Sportswear,20,28.87,0,26.13,World Wide Transports,1998.15,44.05,-123.0912,USA
10758,2016,Qtr 3,August,25,The Corner Store,United States,Eugene,US-Master Jeans,Men's Clothes,40,30.75,0,24.98,World Wide Transports,1998.15,44.05,-123.0912,USA
10758,2016,Qtr 3,August,25,The Corner Store,United States,Eugene,Winter Boots,Women's Footwear,60,76.32,0,70.81,World Wide Transports,1998.15,44.05,-123.0912,USA
10816,2018,Qtr 1,February,1,The Corner Store,United States,Eugene,Lace Shoes,Sportswear,20,29.64,0.050000001,25.39,World Wide Transports,1998.15,44.05,-123.0912,USA
10816,2018,Qtr 1,February,1,The Corner Store,United States,Eugene,Le Baby Dress,Women's Clothes,30,88.07,0.050000001,62.38,World Wide Transports,1998.15,44.05,-123.0912,USA
10831,2018,Qtr 1,February,9,The Corner Store,United States,Eugene,LA. Shorts,Swimwear,8,5.64,0,5.17,World Wide Transports,1998.15,44.05,-123.0912,USA
10831,2018,Qtr 1,February,9,The Corner Store,United States,Eugene,Le Baby Dress,Women's Clothes,8,85.85,0,62.38,World Wide Transports,1998.15,44.05,-123.0912,USA
10831,2018,Qtr 1,February,9,The Corner Store,United States,Eugene,Squash Shorts,Sportswear,2,10.09,0,7.4,World Wide Transports,1998.15,44.05,-123.0912,USA
10831,2018,Qtr 1,February,9,The Corner Store,United States,Eugene,Summer Shorts,Swimwear,9,12.66,0,10.48,World Wide Transports,1998.15,44.05,-123.0912,USA
10855,2018,Qtr 1,January,23,The Corner Store,United States,Eugene,Rossi Bermuda Shorts,Men's Clothes,14,8.52,0,7.53,World Wide Transports,1998.15,44.05,-123.0912,USA
10855,2018,Qtr 1,January,23,The Corner Store,United States,Eugene,Slip-on Shoes,Women's Footwear,24,37.95,0,34.17,World Wide Transports,1998.15,44.05,-123.0912,USA
10855,2018,Qtr 1,January,23,The Corner Store,United States,Eugene,Stretch Pants,Women's Clothes,15,9.52,0.150000006,8.68,World Wide Transports,1998.15,44.05,-123.0912,USA
10855,2018,Qtr 1,January,23,The Corner Store,United States,Eugene,Wimbledon T-Shirt,Sportswear,50,9.18,0,7.33,World Wide Transports,1998.15,44.05,-123.0912,USA
10869,2018,Qtr 1,March,2,The Corner Store,United States,Eugene,Cap,Sportswear,20,13.68,0,9.67,World Wide Transports,1998.15,44.05,-123.0912,USA
10869,2018,Qtr 1,March,2,The Corner Store,United States,Eugene,Desperado Jeans,Men's Clothes,10,29.95,0,21.1,World Wide Transports,1998.15,44.05,-123.0912,USA
10869,2018,Qtr 1,March,2,The Corner Store,United States,Eugene,DSW Sandals,Women's Footwear,50,8.38,0,7.43,World Wide Transports,1998.15,44.05,-123.0912,USA
10869,2018,Qtr 1,March,2,The Corner Store,United States,Eugene,Lenin Jeansshorts,Men's Clothes,40,21.5,0,15.37,World Wide Transports,1998.15,44.05,-123.0912,USA
10873,2018,Qtr 1,January,2,The Corner Store,United States,Eugene,Basket Shoes,Sportswear,20,10.27,0,8.78,World Wide Transports,1998.15,44.05,-123.0912,USA
10873,2018,Qtr 1,January,2,The Corner Store,United States,Eugene,RDL Suit,Children's Clothes,3,44.88,0,36.81,World Wide Transports,1998.15,44.05,-123.0912,USA
10936,2017,Qtr 4,October,5,The Corner Store,United States,Eugene,Mehmet-Tröja,Baby Clothes,30,8.72,0.200000003,6.45,World Wide Transports,1998.15,44.05,-123.0912,USA
10941,2018,Qtr 1,March,9,The Corner Store,United States,Eugene,Cap,Sportswear,80,12.82,0.25,9.67,World Wide Transports,1998.15,44.05,-123.0912,USA
10941,2018,Qtr 1,March,9,The Corner Store,United States,Eugene,Lace Shoes,Sportswear,30,27.28,0.25,25.39,World Wide Transports,1998.15,44.05,-123.0912,USA
10941,2018,Qtr 1,March,9,The Corner Store,United States,Eugene,Oyaki Kimono,Women's Clothes,50,12.53,0,8.96,World Wide Transports,1998.15,44.05,-123.0912,USA
10941,2018,Qtr 1,March,9,The Corner Store,United States,Eugene,Rossi Bermuda Shorts,Men's Clothes,44,8.02,0.25,7.53,World Wide Transports,1998.15,44.05,-123.0912,USA
10945,2018,Qtr 1,February,7,The Corner Store,United States,Eugene,Aino Shoes,Baby Clothes,20,27.17,0,21.11,World Wide Transports,1998.15,44.05,-123.0912,USA
10945,2018,Qtr 1,February,7,The Corner Store,United States,Eugene,Rossi Bermuda Shorts,Men's Clothes,10,7.9,0,7.53,World Wide Transports,1998.15,44.05,-123.0912,USA
10968,2017,Qtr 4,November,19,The Corner Store,United States,Eugene,Samba Soccer Socks,Men's Clothes,30,4.27,0,3.9,World Wide Transports,1998.15,44.05,-123.0912,USA
10968,2017,Qtr 4,November,19,The Corner Store,United States,Eugene,Tank Swimsuit,Swimwear,30,9.63,0,7.92,World Wide Transports,1998.15,44.05,-123.0912,USA
10968,2017,Qtr 4,November,19,The Corner Store,United States,Eugene,WFS Shoes,Women's Footwear,4,30.34,0,29.25,World Wide Transports,1998.15,44.05,-123.0912,USA
10979,2017,Qtr 4,December,22,The Corner Store,United States,Eugene,Rossi Bermuda Shorts,Men's Clothes,24,8.65,0,7.53,World Wide Transports,1998.15,44.05,-123.0912,USA
10979,2017,Qtr 4,December,22,The Corner Store,United States,Eugene,Runner Shoes,Children's Clothes,18,41.68,0,33.11,World Wide Transports,1998.15,44.05,-123.0912,USA
10979,2017,Qtr 4,December,22,The Corner Store,United States,Eugene,Samba Soccer Socks,Men's Clothes,80,4.12,0,3.9,World Wide Transports,1998.15,44.05,-123.0912,USA
10979,2017,Qtr 4,December,22,The Corner Store,United States,Eugene,Serve-Shirt,Women's Clothes,35,19.92,0,15.9,World Wide Transports,1998.15,44.05,-123.0912,USA
10979,2017,Qtr 4,December,22,The Corner Store,United States,Eugene,Tank Swimsuit,Swimwear,20,10.45,0,7.92,World Wide Transports,1998.15,44.05,-123.0912,USA
10979,2017,Qtr 4,December,22,The Corner Store,United States,Eugene,Tracksuit,Sportswear,30,40.45,0,36.06,World Wide Transports,1998.15,44.05,-123.0912,USA
10988,2017,Qtr 4,October,27,The Corner Store,United States,Eugene,Lace Shoes,Sportswear,40,29.72,0.100000001,25.39,World Wide Transports,1998.15,44.05,-123.0912,USA
10988,2017,Qtr 4,October,27,The Corner Store,United States,Eugene,Runner Shoes,Children's Clothes,60,39.93,0,33.11,World Wide Transports,1998.15,44.05,-123.0912,USA
11006,2018,Qtr 1,January,3,The Corner Store,United States,Eugene,Davenport Shoes,Men's Footwear,2,131.15,0.25,100.74,World Wide Transports,1998.15,44.05,-123.0912,USA
11006,2018,Qtr 1,January,3,The Corner Store,United States,Eugene,Lenin Jeansshorts,Men's Clothes,8,21.94,0,15.37,World Wide Transports,1998.15,44.05,-123.0912,USA
11040,2017,Qtr 4,December,18,The Corner Store,United States,Eugene,Basket Shoes,Sportswear,20,10.46,0,8.78,World Wide Transports,1998.15,44.05,-123.0912,USA
11072,2017,Qtr 4,December,12,The Corner Store,United States,Eugene,Duck Shirt,Baby Clothes,40,10.4,0,7.28,World Wide Transports,1998.15,44.05,-123.0912,USA
11072,2017,Qtr 4,December,12,The Corner Store,United States,Eugene,Finnish Swimsuit,Swimwear,22,15.81,0,13.57,World Wide Transports,1998.15,44.05,-123.0912,USA
11072,2017,Qtr 4,December,12,The Corner Store,United States,Eugene,Mr2 Trousers,Men's Clothes,8,20.2,0,16.17,World Wide Transports,1998.15,44.05,-123.0912,USA
11072,2017,Qtr 4,December,12,The Corner Store,United States,Eugene,WFS Shoes,Women's Footwear,130,32.54,0,29.25,World Wide Transports,1998.15,44.05,-123.0912,USA
10358,2017,Qtr 4,November,16,Bond Ltd,United States,Kirkland,Baywatch Swimsuit,Swimwear,10,8.26,0.050000001,6.76,World Wide Transports,896.15,47.68,-122.2034,USA
10358,2017,Qtr 4,November,16,Bond Ltd,United States,Kirkland,Mehmet-Tröja,Baby Clothes,20,7.61,0.050000001,6.45,World Wide Transports,896.15,47.68,-122.2034,USA
10358,2017,Qtr 4,November,16,Bond Ltd,United States,Kirkland,Samba Soccer Socks,Men's Clothes,10,4.24,0.050000001,3.9,World Wide Transports,896.15,47.68,-122.2034,USA
10383,2017,Qtr 4,November,21,Bond Ltd,United States,Kirkland,Aino Shoes,Baby Clothes,20,26.18,0,21.11,World Wide Transports,896.15,47.68,-122.2034,USA
10383,2017,Qtr 4,November,21,Bond Ltd,United States,Kirkland,Finnish Swimsuit,Swimwear,15,15.43,0,13.57,World Wide Transports,896.15,47.68,-122.2034,USA
10383,2017,Qtr 4,November,21,Bond Ltd,United States,Kirkland,Slip-on Shoes,Women's Footwear,20,41.32,0,34.17,World Wide Transports,896.15,47.68,-122.2034,USA
10401,2016,Qtr 3,July,9,Bond Ltd,United States,Kirkland,Atles Lussekofta,Men's Clothes,60,30.39,0,26.49,World Wide Transports,896.15,47.68,-122.2034,USA
10401,2016,Qtr 3,July,9,Bond Ltd,United States,Kirkland,Baby Dark Lounge Suit,Baby Clothes,18,26.07,0,22.71,World Wide Transports,896.15,47.68,-122.2034,USA
10401,2016,Qtr 3,July,9,Bond Ltd,United States,Kirkland,Slip-on Shoes,Women's Footwear,70,40.06,0,34.17,World Wide Transports,896.15,47.68,-122.2034,USA
10401,2016,Qtr 3,July,9,Bond Ltd,United States,Kirkland,Stretch Pants,Women's Clothes,20,9.06,0,8.68,World Wide Transports,896.15,47.68,-122.2034,USA
10446,2015,Qtr 4,October,9,Bond Ltd,United States,Kirkland,Rossi Bermuda Shorts,Men's Clothes,3,8.27,0.100000001,7.53,World Wide Transports,896.15,47.68,-122.2034,USA
10446,2015,Qtr 4,October,9,Bond Ltd,United States,Kirkland,Samba Soccer Socks,Men's Clothes,20,4.21,0.100000001,3.9,World Wide Transports,896.15,47.68,-122.2034,USA
10446,2015,Qtr 4,October,9,Bond Ltd,United States,Kirkland,Squash Shorts,Sportswear,12,9.26,0.100000001,7.4,World Wide Transports,896.15,47.68,-122.2034,USA
10446,2015,Qtr 4,October,9,Bond Ltd,United States,Kirkland,Winter Boots,Women's Footwear,15,76.76,0.100000001,70.81,World Wide Transports,896.15,47.68,-122.2034,USA
10493,2015,Qtr 4,October,28,Bond Ltd,United States,Kirkland,Langoste Shirt,Women's Clothes,10,19.93,0.100000001,16.58,World Wide Transports,896.15,47.68,-122.2034,USA
10493,2015,Qtr 4,October,28,Bond Ltd,United States,Kirkland,Stretch Pants,Women's Clothes,15,9.49,0.100000001,8.68,World Wide Transports,896.15,47.68,-122.2034,USA
10493,2015,Qtr 4,October,28,Bond Ltd,United States,Kirkland,Tube Socks,Sportswear,10,1.87,0.100000001,1.65,World Wide Transports,896.15,47.68,-122.2034,USA
10511,2016,Qtr 1,February,12,Bond Ltd,United States,Kirkland,Rossi Shorts,Women's Clothes,15,23.86,0.150000006,19.34,World Wide Transports,896.15,47.68,-122.2034,USA
10511,2016,Qtr 1,February,12,Bond Ltd,United States,Kirkland,Runner Shoes,Children's Clothes,50,42.48,0.150000006,33.11,World Wide Transports,896.15,47.68,-122.2034,USA
10511,2016,Qtr 1,February,12,Bond Ltd,United States,Kirkland,Tuxedo Top,Women's Clothes,10,21.97,0.150000006,16.14,World Wide Transports,896.15,47.68,-122.2034,USA
10514,2016,Qtr 1,February,16,Bond Ltd,United States,Kirkland,Bow tie,Men's Clothes,50,7.37,0,6.61,World Wide Transports,896.15,47.68,-122.2034,USA
10514,2016,Qtr 1,February,16,Bond Ltd,United States,Kirkland,RDL Suit,Children's Clothes,35,46.23,0,36.81,World Wide Transports,896.15,47.68,-122.2034,USA
10514,2016,Qtr 1,February,16,Bond Ltd,United States,Kirkland,Slip-on Shoes,Women's Footwear,70,38.21,0,34.17,World Wide Transports,896.15,47.68,-122.2034,USA
10514,2016,Qtr 1,February,16,Bond Ltd,United States,Kirkland,Stretch Pants,Women's Clothes,39,11,0,8.68,World Wide Transports,896.15,47.68,-122.2034,USA
10514,2016,Qtr 1,February,16,Bond Ltd,United States,Kirkland,Tennis Suit,Sportswear,39,88.03,0,64.49,World Wide Transports,896.15,47.68,-122.2034,USA
10574,2017,Qtr 3,July,15,Bond Ltd,United States,Kirkland,Casual Boots,Sportswear,14,27.65,0,20.2,World Wide Transports,896.15,47.68,-122.2034,USA
10574,2017,Qtr 3,July,15,Bond Ltd,United States,Kirkland,Duck Trousers,Baby Clothes,2,19.29,0,16.34,World Wide Transports,896.15,47.68,-122.2034,USA
10574,2017,Qtr 3,July,15,Bond Ltd,United States,Kirkland,Lace Shoes,Sportswear,10,30.03,0,25.39,World Wide Transports,896.15,47.68,-122.2034,USA
10574,2017,Qtr 3,July,15,Bond Ltd,United States,Kirkland,WFS Shoes,Women's Footwear,6,35.48,0,29.25,World Wide Transports,896.15,47.68,-122.2034,USA
10577,2017,Qtr 1,January,17,Bond Ltd,United States,Kirkland,Bow tie,Men's Clothes,20,8.36,0,6.61,World Wide Transports,896.15,47.68,-122.2034,USA
10586,2017,Qtr 2,June,28,Bond Ltd,United States,Kirkland,Winter Boots,Women's Footwear,4,81.61,0.150000006,70.81,World Wide Transports,896.15,47.68,-122.2034,USA
10746,2017,Qtr 2,June,15,Bond Ltd,United States,Kirkland,Aino Shoes,Baby Clothes,6,24.08,0,21.11,World Wide Transports,896.15,47.68,-122.2034,USA
10746,2017,Qtr 2,June,15,Bond Ltd,United States,Kirkland,Lace Shoes,Sportswear,9,28.48,0,25.39,World Wide Transports,896.15,47.68,-122.2034,USA
10746,2017,Qtr 2,June,15,Bond Ltd,United States,Kirkland,Tube Socks,Sportswear,40,2.07,0,1.65,World Wide Transports,896.15,47.68,-122.2034,USA
10746,2017,Qtr 2,June,15,Bond Ltd,United States,Kirkland,Walking Shoes,Women's Footwear,28,14.87,0,10.95,World Wide Transports,896.15,47.68,-122.2034,USA
10779,2016,Qtr 4,December,10,Bond Ltd,United States,Kirkland,Lace Shoes,Sportswear,20,30.23,0,25.39,World Wide Transports,896.15,47.68,-122.2034,USA
10779,2016,Qtr 4,December,10,Bond Ltd,United States,Kirkland,Wimbledon T-Shirt,Sportswear,20,9.6,0,7.33,World Wide Transports,896.15,47.68,-122.2034,USA
10822,2018,Qtr 1,February,3,Bond Ltd,United States,Kirkland,Lace Shoes,Sportswear,3,29.43,0,25.39,World Wide Transports,896.15,47.68,-122.2034,USA
10822,2018,Qtr 1,February,3,Bond Ltd,United States,Kirkland,US-Master Jeans,Men's Clothes,6,30.13,0,24.98,World Wide Transports,896.15,47.68,-122.2034,USA
10918,2018,Qtr 1,March,4,Bond Ltd,United States,Kirkland,Game Over T-Shirt,Sportswear,25,5.01,0.25,4.44,World Wide Transports,896.15,47.68,-122.2034,USA
10918,2018,Qtr 1,March,4,Bond Ltd,United States,Kirkland,Lenin Jeansshorts,Men's Clothes,60,19.45,0.25,15.37,World Wide Transports,896.15,47.68,-122.2034,USA
10930,2018,Qtr 3,July,4,Bond Ltd,United States,Kirkland,Basket Shoes,Sportswear,36,10.73,0,8.78,World Wide Transports,896.15,47.68,-122.2034,USA
10930,2018,Qtr 3,July,4,Bond Ltd,United States,Kirkland,Feiss Fleece Trousers,Sportswear,25,39.76,0.200000003,33.18,World Wide Transports,896.15,47.68,-122.2034,USA
10930,2018,Qtr 3,July,4,Bond Ltd,United States,Kirkland,Onesy Dress,Baby Clothes,30,47.85,0.200000003,37.17,World Wide Transports,896.15,47.68,-122.2034,USA
10930,2018,Qtr 3,July,4,Bond Ltd,United States,Kirkland,Tracksuit,Sportswear,25,41.58,0,36.06,World Wide Transports,896.15,47.68,-122.2034,USA
10935,2017,Qtr 4,December,5,Bond Ltd,United States,Kirkland,Deuce Shirt,Baby Clothes,4,24.69,0.25,22.09,World Wide Transports,896.15,47.68,-122.2034,USA
10935,2017,Qtr 4,December,5,Bond Ltd,United States,Kirkland,DSW Sandals,Women's Footwear,8,9.12,0.25,7.43,World Wide Transports,896.15,47.68,-122.2034,USA
10935,2017,Qtr 4,December,5,Bond Ltd,United States,Kirkland,Lenin Jeansshorts,Men's Clothes,21,21.15,0,15.37,World Wide Transports,896.15,47.68,-122.2034,USA
10977,2017,Qtr 4,October,22,Bond Ltd,United States,Kirkland,Lundenhagen Boots,Men's Footwear,30,26.99,0,22.12,World Wide Transports,896.15,47.68,-122.2034,USA
10977,2017,Qtr 4,October,22,Bond Ltd,United States,Kirkland,Serve-Shirt,Women's Clothes,20,21.68,0,15.9,World Wide Transports,896.15,47.68,-122.2034,USA
10977,2017,Qtr 4,October,22,Bond Ltd,United States,Kirkland,Summit Hiking Boots,Men's Footwear,10,104.75,0,82.74,World Wide Transports,896.15,47.68,-122.2034,USA
10977,2017,Qtr 4,October,22,Bond Ltd,United States,Kirkland,Terence Top,Women's Clothes,30,60.54,0,48.17,World Wide Transports,896.15,47.68,-122.2034,USA
11033,2017,Qtr 4,December,13,Bond Ltd,United States,Kirkland,Jack Flash Dress,Women's Clothes,70,55.35,0.100000001,52.38,World Wide Transports,896.15,47.68,-122.2034,USA
11033,2017,Qtr 4,December,13,Bond Ltd,United States,Kirkland,Tube Socks,Sportswear,36,2.15,0.100000001,1.65,World Wide Transports,896.15,47.68,-122.2034,USA
10385,2017,Qtr 4,December,29,Macalena,United States,Lander,Cap,Sportswear,8,13.65,0.200000003,9.67,World Wide Transports,320.91,42.83,-108.7325,USA
10385,2017,Qtr 4,December,29,Macalena,United States,Lander,Game Over T-Shirt,Sportswear,20,4.99,0.200000003,4.44,World Wide Transports,320.91,42.83,-108.7325,USA
10385,2017,Qtr 4,December,29,Macalena,United States,Lander,Runner Shoes,Children's Clothes,10,36.13,0.200000003,33.11,World Wide Transports,320.91,42.83,-108.7325,USA
